threshold,precision,recall,f1,accuracy
0.36,0.6280331144733086,0.5989654233596515,0.6131549609810479,0.8720265535681357
0.37,0.6330302141390437,0.5875306289136946,0.6094323637390567,0.8724875530149364
0.38,0.6395173453996983,0.5771848625102096,0.6067544361763022,0.8733173520191776
0.39,0.6457621856566284,0.5662945820854887,0.6034232666086452,0.8739627512446985
0.4,0.6525911708253359,0.5554043016607678,0.6000882482718046,0.8746542504148995
0.41,0.6588118154663126,0.5404301660767765,0.5937780436733473,0.8747925502489396
0.42,0.6656441717791411,0.5317179417369997,0.5911911608899652,0.8754840494191407
0.43,0.673728813559322,0.5194663762591887,0.5866256725595695,0.8760372487553015
0.44,0.6811700182815357,0.5072148107813776,0.5814606741573034,0.876359948368062
0.45,0.6859939759036144,0.4960522733460387,0.575762363722547,0.8762216485340217
0.46,0.6906976744186046,0.48516199292131773,0.5699664161202622,0.8760372487553015
0.47,0.6949220311875249,0.4731826844541247,0.5630061548428895,0.8756223492531809
0.48,0.7010351966873706,0.4609311189763136,0.5561760840998686,0.8754379494744606
0.49,0.7051007286755251,0.4478627824666485,0.5477855477855478,0.8747925502489396
0.5,0.7114093959731543,0.4328886468826572,0.5382532159783344,0.8742393509127789
0.51,0.7170074349442379,0.4200925673836101,0.5297854077253219,0.8737322515212982
0.52,0.7200577200577201,0.407568744895181,0.5205146036161336,0.8728563525723769
0.53,0.7228070175438597,0.3925946093111898,0.5088214537755822,0.8716577540106952
0.54,0.7281808622502629,0.3770759597059624,0.4968609865470852,0.8706896551724138
0.55,0.7327868852459016,0.3650966512387694,0.48737052516809015,0.8699520560575328
0.56,0.7396073903002309,0.348761230601688,0.47400555041628123,0.8689378572745713
0.57,0.7478890229191797,0.33759869316634905,0.4652035265428625,0.8685690577171308
0.58,0.7533291058972733,0.3234413286142118,0.45257142857142857,0.8675087589894892
0.59,0.7589403973509934,0.31200653416825486,0.44221493343623386,0.8667250599299281
0.6,0.7725682295311407,0.30057173972229784,0.4327714621716974,0.8665867600958879
0.61,0.7801314828341855,0.290770487340049,0.42364141213804046,0.866033560759727
0.62,0.7880434782608695,0.2763408657772938,0.40919169522273735,0.8648810621427254
0.63,0.7930476960388035,0.26708412741628096,0.39959266802443993,0.8640973630831643
0.64,0.7981260647359455,0.25510481894908793,0.3866309057148752,0.8629448644661626
0.65,0.8079350766456267,0.24394228151374897,0.37473860309493934,0.8621611654066015
0.66,0.8180058083252663,0.23005717397222977,0.35911602209944754,0.8609625668449198
0.67,0.8224489795918367,0.21943915055812688,0.34644315495379324,0.8598100682279182
0.68,0.8306010928961749,0.20691532806969778,0.33129904097646035,0.8585653697215563
0.69,0.8364485981308412,0.19493601960250476,0.3161845882093177,0.8572284713258345
0.7,0.835633626097867,0.1813231690716036,0.2979865771812081,0.8553383735939517
0.71,0.8477088948787062,0.17124965967873673,0.28493771234428084,0.8544624746450304
0.72,0.8627737226277372,0.16090389327525184,0.27122533272143184,0.8535865756961092
0.73,0.8657187993680885,0.14919684181867682,0.25452856479331165,0.8520191775769869
0.74,0.8803418803418803,0.14021236046828206,0.24189760450915923,0.8511893785727457
0.75,0.8817005545286506,0.12986659406479717,0.22638822971048886,0.8497141803429836
0.76,0.8840579710144928,0.116253743533896,0.20548604427333975,0.8477779826664208
0.77,0.8947368421052632,0.10645249115164715,0.1902676399026764,0.8465793841047391
0.78,0.9066339066339066,0.10046283691805064,0.18088235294117647,0.8459339848792181
0.79,0.9186991869918699,0.09229512659950993,0.16773874319643742,0.8449197860962567
0.8,0.924924924924925,0.08385515927035121,0.15376934598102845,0.8437211875345749
0.81,0.9324324324324325,0.07514293493057446,0.13907785336356765,0.8424764890282131
0.82,0.9416342412451362,0.06588619656956167,0.12315521628498728,0.8411395906324912
0.83,0.9495412844036697,0.05635720119793085,0.1063993831919815,0.8397104923474091
0.84,0.9432989690721649,0.04982303294309828,0.09464701318851823,0.8386040936750876
0.85,0.9578313253012049,0.043288864688265725,0.08283407137275332,0.8376820947814863
0.86,0.9496402877697842,0.03593792540157909,0.06925498426023086,0.8364373962751245
0.87,0.9401709401709402,0.029948271167982574,0.05804749340369393,0.835423197492163
0.88,0.9354838709677419,0.02368635992376804,0.046202867764206054,0.8344089987092016
0.89,0.9210526315789473,0.01905799074326164,0.03734329154441184,0.8336252996496404
0.9,0.9152542372881356,0.014701878573373264,0.028938906752411574,0.8329338004794394
0.91,0.9215686274509803,0.0127960794990471,0.025241675617615467,0.8326572008113591
0.92,0.9047619047619048,0.010345766403484889,0.020457604306864066,0.8322423013092384
0.93,0.8888888888888888,0.006534168254832562,0.012972972972972972,0.8316430020283976
0.94,0.85,0.004628369180506398,0.009206607094503114,0.8313203024156371
0.95,0.7272727272727273,0.0021780560849441874,0.004343105320304018,0.8309054029135166
0.96,0.5,0.0008167710318540703,0.0016308779559662953,0.8306749031901162
0.97,0.0,0.0,0.0,0.8305366033560759
0.98,0.0,0.0,0.0,0.830582703300756
0.99,0.0,0.0,0.0,0.8306288032454361
1.0,0.0,0.0,0.0,0.8306749031901162
