threshold,precision,recall,f1,accuracy
0.29,0.2614920874152223,0.2834195480533624,0.2720146328717011,0.7431311082426701
0.3,0.25994354631768024,0.2757963517560577,0.26763540290620874,0.744421906693712
0.31,0.255911718339464,0.2651783283419548,0.26046262869367565,0.7450212059745528
0.32,0.2543788736189706,0.25701061802341413,0.25568797399783316,0.7466347040383552
0.33,0.2510367708045341,0.24720936564116525,0.24910836762688615,0.7476489028213166
0.34,0.24745186862967158,0.23795262728015246,0.24260929909784873,0.7484326018808778
0.35,0.24425705146845014,0.22869588891913967,0.23622047244094488,0.7495851004978794
0.36,0.2398809523809524,0.21943915055812688,0.22920517560073936,0.7500921998893602
0.37,0.23590686274509803,0.20963789817587802,0.22199798183652875,0.7511985985616817
0.38,0.23035993740219093,0.20038115981486523,0.21432731508444963,0.7512446985063618
0.39,0.22784,0.19384699156003268,0.20947337452191822,0.7522588972893233
0.4,0.22214897824653923,0.1835012251565478,0.2009840465185627,0.7529503964595242
0.41,0.21799191374663074,0.17615028586986115,0.19485017316669176,0.753503595795685
0.42,0.21544295070665287,0.17016063163626463,0.19014298752662,0.7545638945233266
0.43,0.21370826010544816,0.16553226245575822,0.18656029456888615,0.755578093306288
0.44,0.20976491862567812,0.15790906615845357,0.18018018018018017,0.7566844919786097
0.45,0.20711374583178954,0.1521916689354751,0.17545511613308223,0.7577908906509312
0.46,0.20380228136882128,0.14592975769126054,0.17007774075836904,0.7588511893785728
0.47,0.20116279069767443,0.14130138851075416,0.1660003198464737,0.7595887884934538
0.48,0.19968241365621278,0.13694527634086578,0.16246770025839793,0.7609256868891757
0.49,0.19652244237767894,0.13231690716035938,0.1581516433452652,0.7614788862253365
0.5,0.19495033112582782,0.12823305200108903,0.15470520610937757,0.7627235847316983
0.51,0.18908629441624367,0.12169888374625647,0.14808679807851582,0.7629079845104186
0.52,0.18801207416990082,0.11870405662945821,0.14552736982643524,0.7639682832380601
0.53,0.18614909572121746,0.11489245848080588,0.1420875420875421,0.7650746819103817
0.54,0.18153153153153154,0.10971957527906344,0.13677244188019685,0.7654895814125023
0.55,0.17600741083835109,0.10345766403484889,0.13031550068587106,0.7661810805827033
0.56,0.17072007629947544,0.09746800980125238,0.12409012131715771,0.7670108795869445
0.57,0.16731707317073172,0.09338415464198203,0.11986720251616285,0.7677945786465056
0.58,0.16208104052026012,0.08821127144023959,0.11424541607898449,0.7683938779273465
0.59,0.15802975885069268,0.08385515927035121,0.1095695482034863,0.7692236769315877
0.6,0.15384615384615385,0.07949904710046284,0.10482857655717107,0.7700995758805089
0.61,0.15084102007596312,0.07568744895181051,0.10079767947788253,0.7713442743868707
0.62,0.14997202014549524,0.07296487884563027,0.09816849816849817,0.7730038723953532
0.63,0.15080275229357798,0.07160359379254015,0.09710171681742662,0.7745251705697953
0.64,0.14742451154529307,0.06779199564388783,0.09287579261469601,0.7757698690761571
0.65,0.14381474710542352,0.06425265450585353,0.08882197967632668,0.7767840678591186
0.66,0.138801261829653,0.05989654233596515,0.08368200836820083,0.7778904665314401
0.67,0.13621480026195154,0.05662945820854887,0.08,0.7794578646505624
0.68,0.13511659807956103,0.05363463109175061,0.07678815045800039,0.7816245620505256
0.69,0.12838801711840228,0.049006261911244214,0.07093596059113301,0.782638760833487
0.7,0.12342007434944238,0.04519466376259189,0.06616181745715424,0.783975659229209
0.71,0.11691348402182385,0.04083855159270351,0.06053268765133172,0.7853586575696109
0.72,0.11208967173738991,0.03811598148652328,0.05688744412840309,0.7860040567951319
0.73,0.10574521232306411,0.03457664034848897,0.05211325400082068,0.7870182555780934
0.74,0.10517241379310345,0.03321535529539885,0.05048624043037451,0.7884473538631753
0.75,0.09929078014184398,0.03049278518921862,0.046656946469485525,0.7890005531993362
0.76,0.09225092250922509,0.027225701061802342,0.04204330460374185,0.7899225520929375
0.77,0.08341416100872939,0.023414102913150013,0.036564625850340135,0.7910750507099391
0.78,0.0797979797979798,0.02150830383882385,0.033883765815998286,0.792319749216301
0.79,0.07457983193277311,0.019330247753879662,0.030702702702702703,0.7933339479992624
0.8,0.06907894736842106,0.017152191668935474,0.02748091603053435,0.794440346671584
0.81,0.06488991888760139,0.01524639259460931,0.024691358024691357,0.7960538447353863
0.82,0.06082725060827251,0.013612850530901171,0.02224694104560623,0.7973907431311082
0.83,0.058673469387755105,0.012523822488429077,0.02064168723356518,0.7987737414715103
0.84,0.051560379918588875,0.010345766403484889,0.017233560090702947,0.8002028397565923
0.85,0.04664723032069971,0.00871222433977675,0.0146822665749025,0.8020007375991148
0.86,0.03852080123266564,0.006806425265450586,0.01156871818602499,0.8030610363267564
0.87,0.03511705685618729,0.0057173972229784915,0.009833762584874737,0.8050433339479993
0.88,0.023297491039426525,0.0035393411380343046,0.006145119357125975,0.8061497326203209
0.89,0.019342359767891684,0.002722570106180234,0.00477326968973747,0.8077632306841231
0.9,0.019027484143763214,0.002450313095562211,0.004341534008683068,0.809699428360686
0.91,0.011764705882352941,0.001361285053090117,0.002440214738897023,0.8115434261478887
0.92,0.010126582278481013,0.0010890280424720937,0.0019665683382497543,0.8128342245989305
0.93,0.00546448087431694,0.0005445140212360468,0.0009903441445902451,0.8139867232159321
0.94,0.0061162079510703364,0.0005445140212360468,0.001,0.8157846210584547
0.95,0.003278688524590164,0.0002722570106180234,0.0005027652086475615,0.8167066199520561
0.96,0.003676470588235294,0.0002722570106180234,0.0005069708491761723,0.8182279181264982
0.97,0.0,0.0,0.0,0.8198414161903006
0.98,0.0,0.0,0.0,0.8210400147519823
0.99,0.0,0.0,0.0,0.8235755117093859
1.0,0.0,0.0,0.0,0.8306749031901162
